Txhash,Blockno,UnixTimestamp,DateTime (UTC),From,To,ContractAddress,Value_IN(ETH),Value_OUT(ETH),CurrentValue @ $2777.79620336348/Eth,TxnFee(ETH),TxnFee(USD),Historical $Price/Eth,Status,ErrCode,Method
0x8da7a089827126fedff2e2272db92cda06d0f4dc29d3d64e6db0649d247f1e61,19235543,1708026839,2024-02-15 19:53:59,0x1af6ca804bc0d7977a511c2fe3eb6adc2fd29804,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.005117737647608000,14.2160322073358,2825.35,,,Approve
0xe2f4da1e57e6078e54c440d34b81e564af8b7949ad30f70323a17bb645a7db72,19235544,1708026851,2024-02-15 19:54:11,0x1cd773494104672be9dc20373631ce3a0cb08f0e,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00540399197971802,15.0111884042674,2825.35,,,Approve
0x121773746841096c27b253952e437c4d8b44d310a20255bbe66ac2b0daddcbf9,19235544,1708026851,2024-02-15 19:54:11,0x04ecda7a9d3782ebaa15db61ac9cada190dd148b,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00540399197971802,15.0111884042674,2825.35,,,Approve
0x7f71f5531bfe6f94f4fd5eef784f5aa34ff5f699a883a2c16ee04505a1935a28,19235544,1708026851,2024-02-15 19:54:11,0xed5511f763f66db7861f98b9f7df873db6b89fe9,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00628701095,17.4640351474146,2825.35,,,Approve
0x686dc9a93ac921863cd764e7215a60c8340bee45cba8073fb8e7939699a8aac9,19235544,1708026851,2024-02-15 19:54:11,0xee6ff090dd21e4d546f13037dcc202ef42a44a78,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00533297218153378,14.8139098785076,2825.35,,,Approve
0x6fab967f521be5a8a0d34c5b90f4e4dbce80102f2669c8d041e5b3aedade1c05,19235544,1708026851,2024-02-15 19:54:11,0xee4ab70181664e782f00d33666fd2df3751190a7,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00546668733653378,15.1853433283987,2825.35,,,Approve
0xba4f694d2c946f1b3c4d397051bbaa21bacd9f1d097e255a7c4ea04ae008c643,19235544,1708026851,2024-02-15 19:54:11,0x36b5f6b8ebad0ee7de55c26588e0c2925cb97619,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00546668733653378,15.1853433283987,2825.35,,,Approve
0x0ad84339bbc9ab42a899afa6eedec4daf5ab4402288291cdc7f0644b10dc027b,19235544,1708026851,2024-02-15 19:54:11,0x7efb9e08698df8b9565d23d481962c36aba6aa6c,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00546668733653378,15.1853433283987,2825.35,,,Approve
0x408dd4fb570931f7dee07bc9f4c4a38c2fac7b815a7067c72e9e41226b73b5bf,19235544,1708026851,2024-02-15 19:54:11,0xe4d9a69b3981ca427891acc7d6e8f1e0ce39764c,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00546668733653378,15.1853433283987,2825.35,,,Approve
0x5fd51fe5ac1f75778bac18f8e28f0c710c41ca9ad7095f9815cc36dce4508422,19235544,1708026851,2024-02-15 19:54:11,0x5b67bfe2f6e9f16c664d8d2f7e5ef5e4ae5fe501,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00546668733653378,15.1853433283987,2825.35,,,Approve
0x7ef0b2a4b822ef335ff7f085fafdbe1759a4064cd6f35d7d549b732aa6ef266f,19235544,1708026851,2024-02-15 19:54:11,0x97327e0ea1aa098b6ef0a1d487b57af9d343e821,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00546668733653378,15.1853433283987,2825.35,,,Approve
0x667c1a2bdc4aa90d5e98f480950013ff9cef5276eef36467af6bf493d3271dba,19235544,1708026851,2024-02-15 19:54:11,0xe7ae445794b6b00bb54f0154d8e77bb1d4944729,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00533888497971802,14.830334426855,2825.35,,,Approve
0x8b8d1bcbec89ed6eae7c314903f9e1e1b425fd37d9ed3621377e8a8b6ed81ec5,19235545,1708026863,2024-02-15 19:54:23,0x67758768ff0e68aca2deccc5ff6a5d146737065b,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.007608606628945040,21.1351586067697,2825.35,,,Approve
0xd73c0790003545033786a0fd564c177de5f6c6be7bfe78edf6739a28a503e049,19235545,1708026863,2024-02-15 19:54:23,0xab5a63c03a140b9a666ec49c3c3d6ecb3da101ba,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00558848100963328,15.5236613311282,2825.35,,,Approve
0x827d198769e8f41e84f3938d0a74eecf0cccbf2f6023e20eba9f49e33042052c,19235545,1708026863,2024-02-15 19:54:23,0x8eb5989d5036492a98633f30aed5ab87a477af12,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.005525710811800820,15.3492985139048,2825.35,,,Approve
0xc09c2d357788d88f8b1149a17e68bedf20021bbf1e1c4e632e3f0c155d9d22af,19235545,1708026863,2024-02-15 19:54:23,0x5cf7c1175223ed0689b734619f345cb2c8405ca2,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.005525710811800820,15.3492985139048,2825.35,,,Approve
0x4c1867198c73515cff7abbe735156648d360c4af531144bd5d5065806a7a5b89,19235545,1708026863,2024-02-15 19:54:23,0x523f2e184f5c07afd4c3692f997a8970229ec638,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.005525710811800820,15.3492985139048,2825.35,,,Approve
0x35e2d25cde427ad3a2d679ec6b1f14041a01ecf498928046dced42e7cd1fee77,19235545,1708026863,2024-02-15 19:54:23,0x016a773a0fc78d3d12fc51bea9cfdfa77d733e01,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.005012329774159850,13.923230616667,2825.35,Error(0),execution reverted,Transfer
0xfc26516e831b31ce2055a0bdde6a2b084d123d40e974b9edde5f555733f9079c,19235545,1708026863,2024-02-15 19:54:23,0xf3017a1ca7eed8a516c4620cfa559ed64b28d8e4,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.005012329774159850,13.923230616667,2825.35,Error(0),execution reverted,Transfer
0x4c6daecf86d91ce4d9ea1e4e22f2888e8573b3fd504e5cd08ec756f1466a1e64,19235545,1708026863,2024-02-15 19:54:23,0x13267f77e7241db36f9ee3418dd3069bbc91f2b2,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.005289060274093070,14.6919315487363,2825.35,,,Approve
0x47393babc2ebfad5903cbd450295b3dc4522220dc6d29db9fd5258e46e8cbfc3,19235545,1708026863,2024-02-15 19:54:23,0x767dcf6932cc384e81c1ab8c20935b9fbf3422a7,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.005289060274093070,14.6919315487363,2825.35,,,Approve
0xe82a4e55005421f11178b05ddeab9322845157d34509fdcdefd09bbc07b10f44,19235545,1708026863,2024-02-15 19:54:23,0x3a21718376a27c08d2fae5cb8ad7b87727cdf881,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.005248012928593930,14.5779103882507,2825.35,,,Set Skip NFT
0x76f9ab59dfb22e77c14b515572a199727d51f5b3dbe79365c4107e1397c3b4f7,19235546,1708026875,2024-02-15 19:54:35,0xd3259e9b74ebe3d8bb4b9223297a0d654ad01183,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00630300604218847,17.5084662537682,2825.35,,,Approve
0x13ab78bb2829714bf8e5bb5624a78c2e5bef1ff7f5a02bfba2926c72f3a51a40,19235546,1708026875,2024-02-15 19:54:35,0xb01b2a1635b71bc055fad0421a3b685d41d6e860,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00574494604218847,15.9582893045192,2825.35,,,Approve
0xf17fc6a4b5c0f3d92fbb3d3712f57c68fd6818c9cb5b3aabd6c64e41e32f150a,19235546,1708026875,2024-02-15 19:54:35,0x9422c3b2b941a316c8537107ad86c40aa1d95fd2,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.0055594665,15.4430649364265,2825.35,,,Approve
0x223fa10edd70659a253bfe4fa69f81e1d1339800a172ea7ffb1d675fea0673a4,19235546,1708026875,2024-02-15 19:54:35,0x29192a50b1bc440dde7599c2d6b56a8e9bde4bb7,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00550530900557883,15.2926264540396,2825.35,,,Approve
0x5d4e1d9c3d5a93b5b92e81f0259596c8e3a69f9b49874e8f76de47ac0bb5edb5,19235546,1708026875,2024-02-15 19:54:35,0x85e2a0f55e68d892b27fcebdb6ec6133842366e8,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00550530900557883,15.2926264540396,2825.35,,,Approve
0x5fa437a51d225f7ccf588d5a2f0b9cf631ccb7b3728ce0e94686263f9fc647b2,19235547,1708026887,2024-02-15 19:54:47,0xf982ea74d336818df4651f253d14e58d58e48686,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00588156998110711,16.3378027633359,2825.35,,,Approve
0x3d4644b2088c9da57c6785bab40d02e929464eee88927cca65bdd3ecd2ed988e,19235547,1708026887,2024-02-15 19:54:47,0xb83e039dbde87359928383db3afa65f031730064,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00578109167449779,16.0586945047162,2825.35,,,Approve
0x47e2d1f9afddab3d76ad573185aa2df9c7ed3c23073a39df5a632839b847d5dd,19235547,1708026887,2024-02-15 19:54:47,0x2bc3526ca79115e8c40bbaf180b78e81f459d5d1,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00578109167449779,16.0586945047162,2825.35,,,Approve
0x0f29b190a4dbebb3d8961bcb6a581dd42e963f25fe761cbbaee30613b4b00c68,19235547,1708026887,2024-02-15 19:54:47,0xbe2ef4eaf36a288534aad5f9a2162d366644ca8e,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00571880248110711,15.885667819805,2825.35,,,Approve
0x321faf9e1e1c17363fbbdec624834c00b2b82150b506e74c3e6e2cdce800ce51,19235547,1708026887,2024-02-15 19:54:47,0x0dcec75b9e00654708698d6332d8e52307c7a7b5,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.005643177819382370,15.6755979215854,2825.35,,,Approve
0xeade8d0a718ff6526774922be01a58eab6dfa5c2f10a953abb08957ba7ea2897,19235548,1708026899,2024-02-15 19:54:59,0x708cba2fb1e7501f27930aa66d939bcb9ee42ee5,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00602759562837044,16.7434322518977,2825.35,,,Approve
0xff73ca561439a42ce2c836713ab28d77a8697ca3a5966ee5906c5d774bec6c59,19235548,1708026899,2024-02-15 19:54:59,0x15be46e112726d55d3f85124a79a5de58ea0a6c6,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00602759562837044,16.7434322518977,2825.35,,,Approve
0x7efdd748a17d2ccd3698e8e9c58b5c1b9ed4efab9097cc2b6b07ce53e73d08a6,19235548,1708026899,2024-02-15 19:54:59,0xcfea9269437e2280a7328386a5849bc1d60d9673,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00602759562837044,16.7434322518977,2825.35,,,Approve
0x46b2a5c70cb8b46203bf0458eacc692b20e1f499c4ca1457ca0bd4f2876094f7,19235548,1708026899,2024-02-15 19:54:59,0x5e897f3f73148923790e7650c9ad4f0726ec53a4,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00602759562837044,16.7434322518977,2825.35,,,Approve
0x52e29039b6c2f5d0a16f09f3200e1e72582f42133a3446bc8031e178c6823166,19235548,1708026899,2024-02-15 19:54:59,0x83b07e38766174a48f4c4e9b202fb311a378a378,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00602759562837044,16.7434322518977,2825.35,,,Approve
0x704bb01c0091ced1379e8ac594bc6b8171365a25576f3c29048fa58f68c8434d,19235548,1708026899,2024-02-15 19:54:59,0x0542e0c74b11454b6251d76e2f21c5db23e65b67,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00586482812837044,16.2912973083668,2825.35,,,Approve
0xbf1fd4890c20584a2cee3b72bb4cfa3bc8b5ca0a8c80858928a83a690c6f883b,19235548,1708026899,2024-02-15 19:54:59,0x1cd988d0d5362938d15ae03460b93905ef1df12d,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00586482812837044,16.2912973083668,2825.35,,,Approve
0xdb2166d5917eff28b5120b91f9aaf653613304bde8181e6f3fa89d05b04bcd89,19235548,1708026899,2024-02-15 19:54:59,0xbe2ef4eaf36a288534aad5f9a2162d366644ca8e,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00586482812837044,16.2912973083668,2825.35,,,Approve
0xe790fe9e4088c4dcf2cfacdd9e07c3f9bda4170e09c6d61511353e0cdcbda301,19235548,1708026899,2024-02-15 19:54:59,0x218915ddf9af429648ef2280cb7412dc205a02c9,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00586482812837044,16.2912973083668,2825.35,,,Approve
0x667016e93dcfbbb08c4c8ddc6abd916bce38b3b084d3922cf82d356688357679,19235548,1708026899,2024-02-15 19:54:59,0xcd2bedf668840700dcf6ec87ecd4a1f371d1ef08,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.005788299146972300,16.0787153943917,2825.35,,,Approve
0xde6911d2d9647c587f06ed77b3381dd81fd841aaac60e0e4a32d6922accc3301,19235548,1708026899,2024-02-15 19:54:59,0xe9a93d1026b334cebe0f955754a625bb3c1668ab,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00579150254418379,16.0876137790037,2825.35,,,Approve
0x0fb28f260423f651242520aa1d793d803232bc2385a80aed8a09ccc5a8927287,19235548,1708026899,2024-02-15 19:54:59,0xa9d222b85e0eb5dd865e1a353df70f1b4a0e78c1,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00579150254418379,16.0876137790037,2825.35,,,Approve
0xa7d36307f74895ec27fd4994fb965574e4765f9269818006b89017ba25a3d6b4,19235548,1708026899,2024-02-15 19:54:59,0x7983204c24b1666cec36629799248e6a7620ad9e,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00579150254418379,16.0876137790037,2825.35,,,Approve
0xb793f084d6e9288f3911805053121baea3ca45859e97fe81e6f64d37ba6801a7,19235549,1708026911,2024-02-15 19:55:11,0x60adbcd238967e01f6edfdf13573ea3fa5b78b44,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.09320975,258.917689666459,2825.35,,,Transfer
0x4a2b2c0506bdf4778ecbafe002cb6bfb212497910895d1ed457df40edd70fefb,19235549,1708026911,2024-02-15 19:55:11,0xdf622e4e434110f6bb0d4e2a4289b45c9ccabf4b,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.09320975,258.917689666459,2825.35,,,Transfer
0x0c86cba8780a11980802f8dffe7d854d740d92cc562a34b06f6c1ed4638db501,19235549,1708026911,2024-02-15 19:55:11,0x9ffcf096b30dd8b7a78ae9e6b364833100b12a37,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.09320975,258.917689666459,2825.35,,,Transfer
0xc3332a1fc980ccbaf9e2611f92fc1d3d6bdc97f100b2e5548db7254a24559469,19235549,1708026911,2024-02-15 19:55:11,0x4d3df96995bbef2448b13e802b953c6e8eaed857,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.09320975,258.917689666459,2825.35,,,Transfer
0x87744769ea576f60f139197e047334fda55b312245b5fb6cc58ac712a2fbc605,19235549,1708026911,2024-02-15 19:55:11,0x9447122254be4dfea8b40c9987a3deb9fea3363b,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.09320975,258.917689666459,2825.35,,,Transfer
0x9ceac490991d183a30f2d7be6f04b3515378118c5616694003a79f4ee5ef607b,19235549,1708026911,2024-02-15 19:55:11,0x32d98819c2a276d8d0b8c32c322337877a6a914c,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.09320975,258.917689666459,2825.35,,,Transfer
0x8fb456982e3a17cad3e6d9ebfa02cb63db03a76226afdbafade0ae01d532f8e2,19235549,1708026911,2024-02-15 19:55:11,0x08a168f6fb557156e056e7b4c4b823d06155ed53,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.09320975,258.917689666459,2825.35,,,Transfer
0x3a4338965fcecba89cbff4e1e34a1516fa892c909ca608529ea4eee026a76474,19235549,1708026911,2024-02-15 19:55:11,0x2a92de82952339beb65b5969237b9ca922c1d7be,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.09320975,258.917689666459,2825.35,,,Transfer
0xb770338bc62c1bb3b6439e80fbb54ca633fcf3a944390ae85db4738a6101b070,19235549,1708026911,2024-02-15 19:55:11,0x6928ffef0082edffddd15b2c95c6fdfca0667905,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.09320975,258.917689666459,2825.35,,,Transfer
0xe5cecd29b0180381fea22ef1972e4d1c86e14dfa59c870605abaecc0c40fba8f,19235549,1708026911,2024-02-15 19:55:11,0xa98f673bddd0e6b0d8a7edaeaac558ac6a9b529a,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.09320975,258.917689666459,2825.35,,,Transfer
0x17cb7b4e7172acfc66c2a79534b7eb12fbf024bfbd8db9fc9c82f305a51914b7,19235549,1708026911,2024-02-15 19:55:11,0x64cb3e9a34cecb95955c29feb8709c5706ddf894,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00587277787806115,16.3133800928753,2825.35,,,Approve
0xa541ab95302844acd052de24ebf8a9d227b0aa002d04deb06de4de62dfbf4861,19235549,1708026911,2024-02-15 19:55:11,0x68cae00b7f67ca7fddb28ee20bdfda47559a8c87,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00587277787806115,16.3133800928753,2825.35,,,Approve
0x9c1c4bfcd7dd90adec44e1b24b687352ba2b12bb11e6f416bb59e74f0190a36e,19235549,1708026911,2024-02-15 19:55:11,0xcdef6ce0abbad6426b32a785cb8604317fc91070,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00582633287806115,16.1843653482101,2825.35,,,Approve
0x4df99a17d8bea17d173a521d28fb033ad4db478ca2694f41392080999ad4b25c,19235549,1708026911,2024-02-15 19:55:11,0x5f6d3d4f90ab31064e90046745f72e89eb38ff79,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.005701774856382630,15.838368548493,2825.35,,,Approve
0x7a3440331ae46e37ef6f2bb987b8d1a129e7b010a062de36987d9600ae0ff8e9,19235550,1708026923,2024-02-15 19:55:23,0x1f01a21790196b220acb184c8ab8a97379dba063,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.005956494788521330,16.5459286089089,2825.35,,,Approve
0x8549a0cef95e1c0abf578bbe7fc3775b50532db1ced1423af83260177c5e9c27,19235550,1708026923,2024-02-15 19:55:23,0x2d9549882472b77d15a3f9f6f3933fc3d2099b73,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.005849146087490060,16.2477357947482,2825.35,,,Approve
0x6d8c7950aae2c79c553e8fa70abf058baf088400a5529e7150aa906683d510e5,19235551,1708026935,2024-02-15 19:55:35,0x9ab6fbfbac7484bdf33ff1adcf32a7cf472285ab,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.006013239863056230,16.7035548615115,2825.35,,,Approve
0xd9051ebfb41e4fed9e9ff7f132b5bfbb92df8cb277d15ce16454636165a48625,19235551,1708026935,2024-02-15 19:55:35,0x508a1a1e84c3ff780f752a5dfda1af9678c3d16d,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.005912591678091530,16.4239747154411,2825.35,,,Approve
0x188d00a8787856e035c49cc7660cf93e2f43614d5639522766edfc25291b12e6,19235551,1708026935,2024-02-15 19:55:35,0x7bab0c36d454f2b9f63c7e3173db4f483638745b,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.005873724863056230,16.3160106241993,2825.35,,,Approve
0x9c2e1810591fd7e78cdb784716e954626ce01b381a22b1eec313b18431d3801d,19235551,1708026935,2024-02-15 19:55:35,0xf3017a1ca7eed8a516c4620cfa559ed64b28d8e4,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.005466018511955370,15.1834854700241,2825.35,Error(0),execution reverted,Transfer
0xbbe6d1f5af255812b14c8b066f4be9d87df19c9f83d01f14026b3a40a68674b8,19235551,1708026935,2024-02-15 19:55:35,0x016a773a0fc78d3d12fc51bea9cfdfa77d733e01,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.005466018511955370,15.1834854700241,2825.35,Error(0),execution reverted,Transfer
0xf3480173376bf1bb70dd5278c304211a3fe6b5fec85b9eb64b66634bda3718c7,19235551,1708026935,2024-02-15 19:55:35,0xcf0b9fb546937999f405ae447b1ee28a357ac615,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.005850472363056230,16.2514199179805,2825.35,,,Approve
0xe0a94333f7804112c464ba6b2bdf291379b092fe708d65009f5b601bf46d5a38,19235551,1708026935,2024-02-15 19:55:35,0x97b62389645992ca9c09f28e02027dba0c9dab01,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.005774494455225670,16.0403687740693,2825.35,,,Approve
0x717942d1ca6bf10d92717e0a0c33e9c3594b7c9b7b4b486f4c978b5a81f04973,19235551,1708026935,2024-02-15 19:55:35,0x7471e603a5e90136d678c919884048b227f5ba5d,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.005774494455225670,16.0403687740693,2825.35,,,Approve
0xeea66b10b0a60edb6e8572fe2c7bd47511853f55d3dfcf06bed56eef0d62a619,19235552,1708026947,2024-02-15 19:55:47,0x67db3952faf2b7b94c0700eafaebb672e8f2c66f,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00587048077400945,16.3069992059618,2825.35,,,Approve
0x9f85d905b9d4062868d4af7ae71057e1a6282af2abef203a87527e323da716b6,19235552,1708026947,2024-02-15 19:55:47,0x3a66f0a668855aea8a1ba94134b1a7ac8aa5d96a,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00587048077400945,16.3069992059618,2825.35,,,Approve
0x3ba85a62df6e62bcc2a775df631805b8234245008789811cc20132394d0df6dc,19235552,1708026947,2024-02-15 19:55:47,0xad29c3d3bcea466bbece98a6944453b4d010e811,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00587048077400945,16.3069992059618,2825.35,,,Approve
0x7fbe6558465d0d6227670f047d29300fb60861668b7165a3b0f0cd6ffb18c805,19235552,1708026947,2024-02-15 19:55:47,0x9a0abcd57493935a1fd880b157a0f9784471ba89,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00573096577400945,15.9194549686495,2825.35,,,Approve
0x665ad5ca2b8a07e921f1877686f37e7304c9f4e1b07b716927adece83749d550,19235552,1708026947,2024-02-15 19:55:47,0xa5578b1081de02dcc55e8662b19951636fff9bd5,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00570771327400945,15.8548642624308,2825.35,,,Approve
0x2bd71680dc89290f0ad716a4da243c4e0508eaec7816916344df580a9d290a72,19235552,1708026947,2024-02-15 19:55:47,0xef103307ba56e3f079631dc5dceb31f4e4eabdb5,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00563459039687068,15.6517438119357,2825.35,,,Approve
0x2e807dd4b320476985e70785f4578157386c4f7abd42594da4285b72fe0aec28,19235553,1708026959,2024-02-15 19:55:59,0x1e331cf498b96df6b101f0c843226400f8ef6a9a,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00587957603737761,16.3322639940144,2825.35,,,Approve
0x6d0ec522147029ea944609dbda229b8532589bdf2e126a8b9b484ddf35d24c43,19235553,1708026959,2024-02-15 19:55:59,0x93737ebb5fac0c1cb7a2f1d2d0134325e53c4a82,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00581801001104253,16.1612461198047,2825.35,,,Approve
0x57527fe8b7672390c266ec568919218339d4c94508e2c02185070da88dcb4f69,19235553,1708026959,2024-02-15 19:55:59,0xca371d1e97b4cabd08e24670b1d3f878036a1b92,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00581801001104253,16.1612461198047,2825.35,,,Approve
0x73107b26cdb74fc660fe058aaff825bbe2c3798bb60c30db5300b00a20f4e0c3,19235554,1708026971,2024-02-15 19:56:11,0xfb2aaa03cc207790bd5a30325dcaf3ce62840665,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00679350427399628,18.8709703798404,2825.35,,,Approve
0x3fc5e84edd99d66d249b79d3e929ef1346adce5bf18868d0965b561f84b4a79c,19235554,1708026971,2024-02-15 19:56:11,0x0b7c57a13b1fcf185cbdf40382c721429b4352f0,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00641317940448892,17.8145054012782,2825.35,,,Approve
0x830de2494bef1269384925c5b32cc6233899db3e2bdba4421de256052ee2dd1a,19235554,1708026971,2024-02-15 19:56:11,0x7da54166b087d242c5445551dcc62d528a480987,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.005691908909289610,15.8109629581154,2825.35,,,Approve
0x5dfc4be04bd399b1f0bb9515a0351d04e9ba4d8d1f7a377b625692a15a0894be,19235554,1708026971,2024-02-15 19:56:11,0x792c4e5d78337b18efedbf597fea3473361221be,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00553072440448892,15.3632252526391,2825.35,,,Approve
0x4d9a9fec7e6c847d48136727e43a7748ecec8fdb8455e4869b84c746611e1fe1,19235555,1708026983,2024-02-15 19:56:23,0x78cf42005e2117bc1a32234508491506a9ca0075,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.00560969523212922,15.5825901178348,2825.35,,,Approve
0x66a82f60ad484f18b1296e2d284e0cd3d343e65bbcff6ff24a1c3e8856d94c4c,19235555,1708026983,2024-02-15 19:56:23,0x88e9a952c702e061378dfa4c35c678299f2bfdcc,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.005482521048775750,15.2293261541496,2825.35,,,Approve
0xe8c904581d24ca021de339eee1b50e36d83a92fd6d01c51c1b02458ef083189d,19235555,1708026983,2024-02-15 19:56:23,0x6958ddb575d41acb45c0b333ecae7c439c725e32,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,,0,0,0,0.0053740240576155,14.9279436240283,2825.35,,,Approve
