from,to,tx_hash,operation_at,action,amount_out,token_out,amount_in,token_in,dex
0x4334722a078B40d24Cd7539D47F8141AB05AFB53,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x93faf3c6f109ddb7885497cbc3d6b77c6027a6f16f56641c0884d2c4121b732c,2024-02-15 20:24:59.000000,Buy,"1,771997026", ETH,"5,517970679", NO,Uniswap V3
0x43e3cb3Eb85389345493b25EB9F31DBFA67bb6E6,0x3328F7f4A1D1C57c35df56bBf0c9dCAFCA309C49,0x66a7b1b1e434b5d170b92655041896de676cd0f532c2d92acc00e030556f95e0,2024-02-15 20:24:59.000000,Buy,"1,990049751", ETH,"6,17308574", NO,Uniswap V3
0xF19e9B808Eca47dB283de76EEd94FbBf3E9FdF96,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xf9877802ac8bf3a11c3f25c876382f1a1c2af050afdcd174e13e7f57fb351cfc,2024-02-15 20:24:59.000000,Buy,"0,18", ETH,"0,5601648389", NO,Uniswap V3
0x0FCEb02b66EEa9aBCC3d45d3D6b632701B0B648F,0x6131B5fae19EA4f9D964eAc0408E4408b66337b5,0x1a1eb5e88c1fe405e8a438f3af3d651a4ddccd45ccab9809e3af31ba018e81d4,2024-02-15 20:25:11.000000,Buy,"0,1991183989", ETH,"0,6193917525", NO,Uniswap V3
0x0FCEb02b66EEa9aBCC3d45d3D6b632701B0B648F,0x6131B5fae19EA4f9D964eAc0408E4408b66337b5,0x1a1eb5e88c1fe405e8a438f3af3d651a4ddccd45ccab9809e3af31ba018e81d4,2024-02-15 20:25:11.000000,Buy,"0,2265538041", ETH,"0,7048308491", NO,Uniswap V3
0x0FCEb02b66EEa9aBCC3d45d3D6b632701B0B648F,0x6131B5fae19EA4f9D964eAc0408E4408b66337b5,0x1a1eb5e88c1fe405e8a438f3af3d651a4ddccd45ccab9809e3af31ba018e81d4,2024-02-15 20:25:11.000000,Buy,"0,2608163775", ETH,"0,8115523769", NO,Uniswap V3
0x8d270c45B1E55910637b1e07564ad55C5Cc39773,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xda95b6c1df321e79e1f5cfc9f2149c474f0a6cb6ffd448c6a6c477ab3cecc480,2024-02-15 20:25:11.000000,Buy,"0,1350588031", ETH,"0,42", NO,Uniswap V3
0xAbf7dfF8727cEd78180e90F7C9fFE3Bb2f738B50,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xc946260ff5fe2ee9eefe15d0cd44e3ed01e011ad4803c7b4cc28fd2279233207,2024-02-15 20:25:11.000000,Buy,"0,2893721818", ETH,"0,9", NO,Uniswap V3
0x1f916bBF39aB189A9E3d9E1823a7b1A8e9e5f204,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xfb7cc66f41c00598b8691beaec4270f7f915750e6f3e2e9b77f3265db13c6daf,2024-02-15 20:25:23.000000,Buy,"0,9199316366", ETH,"2,859608189", NO,Uniswap V3
0x85A78925393FbF18EEB7fC8eD704A6cdd305320A,0x80a64c6D7f12C47B7c66c5B4E20E72bc1FCd5d9e,0xa01e45247b0a1d25636d855b5e73049e8ffcbac2eac77d37edafc8e5a98b229e,2024-02-15 20:25:23.000000,Buy,"0,1", ETH,"0,3109521285", NO,Uniswap V3
0xa0Ca7867d1A314BCAd3A06BdA01dE57fF1B9F763,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xb00113ff7162a3617e8382cc3f901c90094db2378f5f841e32515ae441d1a5ea,2024-02-15 20:25:23.000000,Buy,"0,98", ETH,"3,04446892", NO,Uniswap V3
0x19325d3eEDD9e5Bc9dd45Bad091634f68d58BeeD,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xfa685adf0921544915a7cb25edcce39073a16cd816189572fbb9497f33ceb27a,2024-02-15 20:25:35.000000,Buy,"1,5", ETH,"4,643057255", NO,Uniswap V3
0x509e095c541742eAd252818896E8b5b6a16d305D,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x85f17926f32a4c5860372b6292ae5a706f40f8b89d993660ca67335e28eb2796,2024-02-15 20:25:35.000000,Buy,"0,03233986003", ETH,"0,1", NO,Uniswap V3
0x57FBC513b834720DDB6b4059a0D9925D8f7cbeB9,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x533c80168c5fa4ed0aece2b3ed19fb042fb42f287c4792569aa107240f9cf802,2024-02-15 20:25:35.000000,Buy,"0,01", ETH,"0,03092117309", NO,Uniswap V3
0x5999498C4EEDBa03a6D9DD8b52DA5470d807d921,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x0f55bf0f004f2caaab57338483d8da31d016b827828b048cf8e9921d343b5ba9,2024-02-15 20:25:35.000000,Buy,"0,9731921671", ETH,"3,01", NO,Uniswap V3
0xA7579EB5BC9a967CD4c92Bce117B1e0DE57F1ACE,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x42def98c11be4b53eed94ab2acc8d1185213d642ab31806347f4406bc358230f,2024-02-15 20:25:35.000000,Buy,"5,5", ETH,"17,06289204", NO,Uniswap V3
0x4c45336a91ed90D871D343C1cB3f770C76E8FDD4,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xf0eca49f619ffb07e5c01b2f76ad4fc9252c27a0cb249851b90262bae74f7278,2024-02-15 20:25:47.000000,Buy,"0,129420973", ETH,"0,4", NO,Uniswap V3
0x5080b695b3D50891cf24684d938629d0c9D75DDD,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x8106adf3614f1ad8deb1a28cb1169b850e976583955e121d2a62f724f4b5af1e,2024-02-15 20:25:47.000000,Buy,"0,5", ETH,"1,545805607", NO,Uniswap V3
0x809b565c62a2BBd617Bc74507C7E751727C25C7a,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xb820b0298b25f361ff2dc88251374582c612bca46a2429a57a92039072811640,2024-02-15 20:25:47.000000,Buy,"0,5", ETH,"1,545032507", NO,Uniswap V3
0x9F18eb870b647976964Cddc916E448912f7F0016,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x7ed794baf0c12a9e547f02ec916e474a93a0e1010143c8522f865307165c767b,2024-02-15 20:25:47.000000,Buy,"0,15", ETH,"0,4636449489", NO,Uniswap V3
0x301786cA04b0f9266de32E70F449666eD13C2153,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xb999be60f97664a6754abd5d14473f80a110d9d7962dc85a8ce25fda7a8793f9,2024-02-15 20:25:59.000000,Buy,1, ETH,"3,06842723", NO,Uniswap V3
0x68948464bB131a06ca5Ae447FF367Ee1e84188d4,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xedca9184522060664afd8c00fa62bf7f1324825dc9bcb23aba902e5bad55c95e,2024-02-15 20:25:59.000000,Buy,"0,2", ETH,"0,6134500297", NO,Uniswap V3
0x69BfA13FEA5913544677385512D418AB763466F9,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xff985d4c3da9e0b1162d2d188cee9b98fcd85104dbdfcc30284aaba116ce6a68,2024-02-15 20:25:59.000000,Buy,"0,15", ETH,"0,4600360471", NO,Uniswap V3
0x71Bee6BF3D2C0eeCC71be800Be56F7c232600296,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x8ace447213f76e6bca7a2de7ed9a5926ea9d25802ecd4463759e81e089ba2bcd,2024-02-15 20:25:59.000000,Buy,"0,04", ETH,"0,1226680443", NO,Uniswap V3
0x7471e603a5e90136d678C919884048B227f5ba5D,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0xb1da51c8bf3963abe9c6d656f5953ec647d84c39d8357dcd145a672b185da082,2024-02-15 20:25:59.000000,Buy,"0,2082939243", ETH,"0,6402004398", NO,Uniswap V3
0xa946c445Bf7F1675309FCd3A968Da4dA4E3A107a,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xe5eddb05735b0e648aa8999073feb35b04e0d8756517e7dd05df75411ef1cbb5,2024-02-15 20:25:59.000000,Buy,2, ETH,"6,142745898", NO,Uniswap V3
0xCf4e7b44a43902f54b18064D002B6C0B86E391A7,0x80a64c6D7f12C47B7c66c5B4E20E72bc1FCd5d9e,0xd39ffc1f8f1df0d2e5459c35ebee45cf169854bcf19c5b74464a35b4ede4e1ab,2024-02-15 20:25:59.000000,Buy,"8,010825339", ETH,"24,68654942", NO,Uniswap V3
0xEB3696Cf57F8cD7Cf09B8E428Fb0e5887Fb5dB98,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x07632b73ce57e45ab3f45c24a2f534b67acb634c370d6b19f249d9220b9986c9,2024-02-15 20:25:59.000000,Buy,"0,01", ETH,"0,03066750122", NO,Uniswap V3
0x48cCdeE5e17c27d5E8e0Df4eE292d58a60904f58,0x3328F7f4A1D1C57c35df56bBf0c9dCAFCA309C49,0x41551fb28ea97338f2d6e9b937d9dcbbfd498a13b7c9c6574d53212e84dd1789,2024-02-15 20:26:11.000000,Buy,"3,980099502", ETH,"12,1901105", NO,Uniswap V3
0x65E2679BE4d67779A3C78612C695857418DEA7B1,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x7849c2b946837a2a100066d24c898c46bda51e1dfac30cb4aae721233f40c6e9,2024-02-15 20:26:11.000000,Buy,"0,05", ETH,"0,1529412377", NO,Uniswap V3
0x9fc71b095F503F9032deB3A71A94970FC0df1ff6,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x609d3024beecfaf7f181807852952e8c55a3b6c26971489ad33acddd628be108,2024-02-15 20:26:11.000000,Buy,"0,1", ETH,"0,3058678282", NO,Uniswap V3
0x13E6e2e382a0C5Dc822A5f73D77F67d2B4150760,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xd162ccd96656e77ab74eb3f445b6badc12c7d85387090564c9ded2da2f42db24,2024-02-15 20:26:23.000000,Buy,"3,4", ETH,"10,4149922", NO,Uniswap V3
0x3C05AadB257795ADdD675BfeA5D44B5246B5Df78,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x58c657c37de10a0270c6ebcc10c17d598eebf030d8cc62605f51011fb20098be,2024-02-15 20:26:23.000000,Buy,2, ETH,"6,115909265", NO,Uniswap V3
0x69b67C8D545187468F7eC1286a9a5EeB4cdc20f3,0x5c9321e92Ba4eb43f2901c4952358e132163a85A,0xbed5197b3f6901c978ca00ca2dc2584fb9bac35db2a6363077d1fb0e8c2c859b,2024-02-15 20:26:23.000000,Buy,495, ETH,"1,513277525", NO,Uniswap V3
0x7945c7427d0E2126f2CCdaa367CafAF280331C6d,0x952E24a9F49a15caC92cF1F6d01B9536959948f4,0x1b86da59a9f52360320148ff8ee16d15e36dbe82370cadcbfb7ad8a09edbf410,2024-02-15 20:26:23.000000,Buy,"0,6474942591", ETH,"1,985992433", NO,Uniswap V3
0xc68Bff79073939C96C8eDb1c539b5362Be1F64d1,0x3328F7f4A1D1C57c35df56bBf0c9dCAFCA309C49,0x2ae6f580cd326e3dd5266e5a6d5b7337405b44729ac98be47f8fabba66593309,2024-02-15 20:26:23.000000,Buy,"0,4975124378", ETH,"1,52144027", NO,Uniswap V3
0xEB3696Cf57F8cD7Cf09B8E428Fb0e5887Fb5dB98,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x84a835d914fb61f3d6bc6a6bb293eadca1b7cecd3d2cc44baf4fb3fa64ba0fe5,2024-02-15 20:26:23.000000,Buy,"0,01", ETH,"0,03055993298", NO,Uniswap V3
0xfb932Fa4317F49c0c85c485d4884bBcA7AE4B8f3,0x3328F7f4A1D1C57c35df56bBf0c9dCAFCA309C49,0x2de4c53692c7700cab6c972d1d0ed92bfc2c6e96fd7501dc60561df4b80db9f5,2024-02-15 20:26:23.000000,Buy,"2,288557214", ETH,"6,990197933", NO,Uniswap V3
0x0F233880ADC562556442a5BCcbcCE77ede8FE5A6,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xe179b18e9a5631811d6ac194fbba3e4a004f1225423513baaf3f0cd8f91dba6f,2024-02-15 20:26:35.000000,Buy,5, ETH,"15,22115385", NO,Uniswap V3
0x7fAD4b2683723bC5b559522603654990d2FbD757,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x12f7328de4bb6500b1c224e1c232b98b35f82834c9c15000e92293a41a9aedde,2024-02-15 20:26:35.000000,Buy,"0,04", ETH,"0,1215739298", NO,Uniswap V3
0x9F9D9793f6831f22124C5144Fb1378F6c13A84B9,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xca6bd1fd943f2186be5edb039a056e829cd7a5ff859cdb4cf2ed1819210b841b,2024-02-15 20:26:35.000000,Buy,"3,544514385", ETH,"10,81973999", NO,Uniswap V3
0x232A31579A41cB612BFEf5A58C6e2CbfF5aa0fBE,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x3bdfe7f857274dd1971f8a8fc2506d703d498fd108954987aa2e9a10ca2c6a6d,2024-02-15 20:26:47.000000,Buy,"0,3007970246", ETH,"0,9080115262", NO,Uniswap V3
0x26ef18EE90C6F12d044B8e1B2c91e0bF21b5e537,0x1111111254EEB25477B68fb85Ed929f73A960582,0x3a20ce2cc52d2b2cd1aa76c666aa44b62a122783a6244fc23805ff37d0e3e429,2024-02-15 20:26:47.000000,Buy,1, ETH,"3,038342675", NO,Uniswap V3
0x2FC231eFDE7cB88Fc8078ef01AD2273fE58725A9,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x5f59020e1e16bed739e0c458350fe49569043e10f301726528ee4771434250e7,2024-02-15 20:26:47.000000,Buy,"0,9932636611", ETH,3, NO,Uniswap V3
0x7361265D31d5B6bBfC2FABe5aE2E2865f1B33245,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xb57eafd0ccf6153a0ae863f5d593447e2ca31528a2e42716660f27cb8b6d2f79,2024-02-15 20:26:47.000000,Buy,"0,05", ETH,"0,150951053", NO,Uniswap V3
0x76DE145E697c1ec1E76c5Db285a6B54aE6292A77,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x0364db02018f17f8ce526d4dd72c4c4fa37dd41b51ad15bd9a04e87c2c471f94,2024-02-15 20:26:47.000000,Buy,"0,1", ETH,"0,3037279478", NO,Uniswap V3
0x8ebD87e87b9E8476C8b61941fB7BBaF522316321,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xa34ded938eabd817afb0ea8985883e8b3d1bbaa6252b317aef2347a81d0cd511,2024-02-15 20:26:47.000000,Buy,"0,17", ETH,"0,5132693938", NO,Uniswap V3
0xDf4B707Ca2283C55603A7B89eB96bf7F7fBfCb1D,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x5b776ecc2bd2362b242944251e6a2fb6a34415f494e156003c78e16c412ddeb1,2024-02-15 20:26:47.000000,Buy,"8,252922423", ETH,25, NO,Uniswap V3
0x3F73258E522d9dC6549896Ae59E1D4e5Ec1e4a8F,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x427da2d299d10f87d485fac29c1fac19bab5c7c1c395ebf99eba6507fedef633,2024-02-15 20:26:59.000000,Buy,"0,1781787529", ETH,"0,5372840752", NO,Uniswap V3
0x53CFbD6B3A600aCA618F15b62225915391826D6C,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xa1c522bdd99ed4d0622fe79268b6c95ce4d5accef536baef7675c708cd088394,2024-02-15 20:26:59.000000,Buy,"1,5", ETH,"4,525443133", NO,Uniswap V3
0x299b2DDcCaCb29c1cb48Ea579313944e60b4fd5b,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xd7673c9f6571b5093901f5abb59b3a523ff6a9d2b9d1810231f30258b3cad629,2024-02-15 20:27:11.000000,Buy,"0,000000331720423", ETH,"0,000001", NO,Uniswap V3
0x52424904872A59A528E6313c1522cA561B666384,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xc11502f641dcbe2483b058395b5e36d616d46a403de02eb00117cc030acb1eb3,2024-02-15 20:27:11.000000,Buy,"0,2487550918", ETH,"0,75", NO,Uniswap V3
0x63d3F3791ea92424382Ec4f8781D3454a48601Ac,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xf4ef5e8b198563c1ed0c866a42ac9c9290a5dfb202061f5f6e8ca84f8d76456c,2024-02-15 20:27:11.000000,Buy,"0,2", ETH,"0,6028791409", NO,Uniswap V3
0x6933dB32d651B6E205aAa4bfC00f2b9B472EA31D,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xb74764e2a0e6b304ec0642b304c63a317cd64f55212f86cea2d71dca54da7662,2024-02-15 20:27:11.000000,Buy,"0,07045252386", ETH,"0,2122997569", NO,Uniswap V3
0x738b6c539d2B920B73413C725556D4CD24c5f6Bb,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x4730ef302c2bc582ba84eacc809431aaedd9fa8bc3efa814b0aa374a1563f962,2024-02-15 20:27:11.000000,Buy,"0,4", ETH,"1,205529041", NO,Uniswap V3
0xb5f7Ae9b7DF0344c74C188Cf0df2E194E4CC6C36,0x5c9321e92Ba4eb43f2901c4952358e132163a85A,0x908a88430f4fbf7ad434d07718b7a2cebc91121cf3c76fa4dea2006332aaffe0,2024-02-15 20:27:11.000000,Buy,99, ETH,"0,298453455", NO,Uniswap V3
0x98C5602A1054BDa21Ad323F16e02165987417134,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x177fa8726ad38091af897293f85ca11c7fa9fb6007c368a4814ffe4b88b493f6,2024-02-15 20:27:23.000000,Buy,7, ETH,"0,02107759827", NO,Uniswap V3
0x9E74482AfFe86FC5d041d47707D4aCF87B178D71,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x7201f4d787276c2083567f002cf305defacd1246603f64a2c31645a6981efa10,2024-02-15 20:27:23.000000,Buy,"0,26", ETH,"0,7829484362", NO,Uniswap V3
0xa98040F59d6dB9a94C5cE78BCE7D6d4637E81cd8,0x1111111254EEB25477B68fb85Ed929f73A960582,0xf83c09d45045b6cefb40174eb3bd15ab4ca367961e44c795d2043ad87a22791a,2024-02-15 20:27:23.000000,Buy,"2,756826891", ETH,"8,293780757", NO,Uniswap V3
0xC1C515f7A74b5667Bc1B65B2f74F46B3d49Bc641,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x1f2549d01cadffc395ce4a7287d5ba23f21d0bbd6c99d8f2e4d76d4af1d600fc,2024-02-15 20:27:23.000000,Buy,"0,9", ETH,"2,71120229", NO,Uniswap V3
0x1C7cc8672e2AD4f4853e91fcb27A80541EAaf607,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x36d20a94d56e9be447ac12fed0bc09c4bfdf1b920fee55507067e646dd83e924,2024-02-15 20:27:35.000000,Buy,"0,15", ETH,"0,4504202229", NO,Uniswap V3
0x2d9549882472B77D15a3f9F6F3933fc3D2099B73,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xe49a3f0fecbb1f6257e3f1293930bfc4a7a1569a35cb9f6b9647f540582a289a,2024-02-15 20:27:35.000000,Buy,1, ETH,"3,003930258", NO,Uniswap V3
0x4472A44374279e09A6019b0DdDD60aF2F96aff1A,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x8cda3d2f05441981fc3818fd79f028ac053c2e3154a0d2202503df4af62b5f9e,2024-02-15 20:27:35.000000,Buy,19, ETH,"0,05705627818", NO,Uniswap V3
0x8524695e81aEFC8bF6E5F92E2a92E958Ff93F73a,0x3328F7f4A1D1C57c35df56bBf0c9dCAFCA309C49,0x97d6a89a421be37773179709a599e802d707975800c01c0a71dc5b326f60dbb1,2024-02-15 20:27:35.000000,Buy,"0,4975124378", ETH,"1,49520093", NO,Uniswap V3
0x09e289a389352E6De87b4467A4675D30Cd256805,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xacf68d16641bf70a8e4b1ff6f730b39a34b39fc661431f1e2217c031a64a4ef2,2024-02-15 20:27:47.000000,Buy,"0,24", ETH,"0,7201330693", NO,Uniswap V3
0x2E3200bF8dB49d6D6b01a72178D6552Dd9b209e3,0x1111111254EEB25477B68fb85Ed929f73A960582,0xdbb4d7f08b8312af458fa08040e2945ebf32ebf247f5fa449a72b4dfca0c2287,2024-02-15 20:27:47.000000,Buy,1, ETH,"2,999264644", NO,Uniswap V3
0x3Edf33edBeEB05982aac137758F53E3C416Edd91,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x8b43dbf462868b96d494573b7da013819c8676426261923b8b40ac3dd59c8fe0,2024-02-15 20:27:47.000000,Buy,"0,08854422962", ETH,"0,2657093843", NO,Uniswap V3
0x6737D6E91F26927dbe7d6204226f4bF7fC449fdc,0xF3dE3C0d654FDa23daD170f0f320a92172509127,0xe561f11e964faba9f11c12228f08aee40a6c62070b1b3aabdcd1329a63ec6016,2024-02-15 20:27:47.000000,Buy,"0,9", ETH,"2,701624039", NO,Uniswap V3
0xF8c5fE54627322a3A5e152898373588745c2E0C0,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xd6e4b083cf7f10055b6310ff9ed1e426bd27368fc8760afd97363ee56a5b7d0e,2024-02-15 20:27:47.000000,Buy,"0,06", ETH,"0,1800161908", NO,Uniswap V3
0x3cF61E4366bD48a6ff06d5f03A3bA35a2076e73b,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xcb7b54786be00c2a10849ba983bdd445a04d84102b3cdd7c406aa09d92b8ab07,2024-02-15 20:27:59.000000,Buy,9, ETH,"0,02688943068", NO,Uniswap V3
0x56F70A0BbfEfA9db41F024198C7185107f42BAC2,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x167f7ee0f84b7da060584a9d1e085938bfa31f953dbc85a7e469dd7b1085faa2,2024-02-15 20:27:59.000000,Buy,1, ETH,"2,988426798", NO,Uniswap V3
0x7891015535742870BF9646d9d788aEF1FED5222a,0x6131B5fae19EA4f9D964eAc0408E4408b66337b5,0xdf0318e10f492ea691d46580e964f501c0c2aba620f85f5f15cdd95705041732,2024-02-15 20:27:59.000000,Buy,"0,0997", ETH,"0,2993708676", NO,Uniswap V3
0xD18ce6f2451F705a1A223c169F17ce9cCa8Ead3B,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xb6eb988fefcccdd187571e5419cb1048ad787c110dd63a36826acc3c4635a856,2024-02-15 20:27:59.000000,Buy,7, ETH,"20,97192101", NO,Uniswap V3
0x35399F9CF323249EF04804fa21D2028aBf66fB5D,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x7da1595d8d27c49d9f7a283efa9efebd518f680644c59fac7136a0c12f8dc994,2024-02-15 20:28:11.000000,Buy,"0,035867295", ETH,"0,1071821288", NO,Uniswap V3
0x3A501ee03CaE26c0552F8424206906ADF167655e,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xad96bbc0164dea5a8d2967b864f56601903fe89dd84363fab22b49b9a8533916,2024-02-15 20:28:11.000000,Buy,"0,3346778905", ETH,1, NO,Uniswap V3
0x0Ecf80F645BcF1253Ad165930BD36bE502f9F608,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x05926938fcef7c9422a47c42ba92b4c429c1f70a29981e30facba31bd5086f20,2024-02-15 20:28:23.000000,Buy,1, ETH,"2,986689762", NO,Uniswap V3
0xE28D4Bb9D268a5a1EC46Cf51bd41A2D120fcE11c,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x076aacb734e2f5b9bcf0ed83cf9260421e5a3c4590c4e1b352ac6bca790b267a,2024-02-15 20:28:23.000000,Buy,"0,3349598627", ETH,1, NO,Uniswap V3
0x6326722005d3b2bDe4BBf035e7Cce4Cf41af3d22,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x01a5b67b3ef951dcde291d1bcb199ecf66b377336d3284c70652281a4bd1374d,2024-02-15 20:28:35.000000,Buy,"1,085092906", ETH,"3,254846386", NO,Uniswap V3
0xFc8aC0D60C19F56B18E11757Ca39aa2dC773d34b,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x46f8dcfc65fa71490e2caeadc7fc256a2b18c3b268e07b4582b05440ccefc367,2024-02-15 20:28:35.000000,Buy,"0,1062683188", ETH,"0,3188572402", NO,Uniswap V3
0x7E6661fEc364eEFC93cf036673e7E6D5f7F2ACE5,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x359b1d1fc51e61c94254f5d0bc3b42ca502d1099539e11778dd80f5f62cc76cd,2024-02-15 20:28:47.000000,Buy,1, ETH,"3,009285136", NO,Uniswap V3
0xc21fEafe651B01d8135Df3bf8112F93Fe684AD62,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x0d66c4258f4eddfa3bb0f67abc596dd04afe32aeee2c8866bf09d250a90a0a6a,2024-02-15 20:28:47.000000,Buy,"0,5", ETH,"1,503928125", NO,Uniswap V3
0x2AbAdDDC9FAAFfEbcAA2702eF56A1989D2BfD91a,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x67665bf5ed44cfca811b6b855366b20f70253893b79e9df51b65cb8ca37f8ab7,2024-02-15 20:28:59.000000,Buy,"0,03", ETH,"0,09063873029", NO,Uniswap V3
0x2BFe66759f0331066F3E7D57b3DC9a96bfC17927,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xea8879e8d70522bc0fec7b5dcede151f31bab24be092a423db19090ed2bea108,2024-02-15 20:28:59.000000,Buy,"3,195601531", ETH,"9,644971226", NO,Uniswap V3
0x613Fa80A2d925a31b1D8b5e2d2f083f3A00757c7,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x70eb3a59d17917e2a3d2d0791ade2396005b3d3b3430fe5f8333968f16853b90,2024-02-15 20:28:59.000000,Buy,"0,07", ETH,"0,2110659357", NO,Uniswap V3
0x8e401059D5A927B15A33504d4db902314635C9E4,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x35fdb6116ba722f29c97c7eec83959dedd2780110b6fb6e2e158164825bfb861,2024-02-15 20:28:59.000000,Buy,"0,04", ETH,"0,1206133114", NO,Uniswap V3
0x93513C637C862d13200856D9f163f567d796c253,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xa239f5e14eba9b432ab9b6b61e4dccb01ab59672db77b57054be3b8e7a612365,2024-02-15 20:28:59.000000,Buy,"0,0074", ETH,"0,02231379785", NO,Uniswap V3
0xd8d7D2C60C66c825fB4B490e6d6563a34C8E0c7a,0x3328F7f4A1D1C57c35df56bBf0c9dCAFCA309C49,0xe6825ef9f8939f2eb4b613752e03d4faa2668e1f34e22735e0ba3c5278df4ee7,2024-02-15 20:28:59.000000,Buy,"0,09950248756", ETH,"0,3006383239", NO,Uniswap V3
0x09F917e5FB26A593C68bbb64b0Fe767C8dAaBEFA,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x22fa995673a7a8a49832eff9f117d7d074efa1caa9790d982b65549ab913ec41,2024-02-15 20:29:11.000000,Buy,"0,05767608831", ETH,"0,1739931371", NO,Uniswap V3
